feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,label
-1.670764,6.665842,5.524753,3.133353,-8.378977,-4.96695,-9.388079,4.381036,5.112875,2.31451,-8.574169,10.249786,7.427222,-5.009494,-8.303876,-2.949211,-2.002657,1.445242,0
-13.067663,7.972179,4.800568,-1.463251,2.366263,-3.754998,-6.128322,-8.801905,8.413465,0.527539,-4.216055,-7.462949,-5.273574,-1.549755,4.916245,2.695669,9.418571,0.568316,4
-1.263573,-2.833039,-2.270035,-7.749941,-4.37095,-5.949277,-2.255362,5.660941,-5.365088,0.979367,-2.094086,-10.331475,-0.908354,-6.601246,-9.561023,7.727088,15.646994,4.064279,1
-0.356315,-11.138886,7.082502,-0.310231,-10.733041,-0.379102,-9.970895,7.409545,-3.820573,2.895006,-5.134505,3.845637,1.906676,-7.731347,12.327796,4.687086,9.45735,10.370261,2
-2.382435,1.136985,-0.06394,-4.593909,-7.272685,-1.80946,-0.682172,4.304056,-4.57083,-1.316175,-1.382043,-9.694236,0.316281,-6.071041,-9.271179,12.10576,8.674272,6.719428,1
-3.918817,-6.832425,6.788227,0.948126,-6.216054,-0.328272,-9.835793,8.643354,-4.470659,1.109779,-4.518205,0.457526,2.220845,-6.430763,13.240695,4.281352,9.278147,7.650062,2
-2.887249,-14.446194,2.662865,-0.047855,-8.775853,-2.005822,-4.982867,9.615689,-5.91682,5.504621,-4.591457,-2.326207,-0.15775,-7.856569,8.129854,3.313791,8.745251,9.277066,2
-9.347032,3.392293,5.817333,2.143181,0.774597,-8.84345,-3.278084,-6.367149,9.527561,1.761867,-6.118059,-11.027272,-6.32366,-5.684192,7.088597,5.105854,6.27501,0.034806,4
6.136994,10.073574,-9.568429,-6.19615,-11.246772,-1.532795,-2.366167,-5.385306,5.383239,-4.609586,-5.72288,4.064212,-7.233483,9.768453,-9.602236,12.2502,3.736065,-3.436162,3
-5.082416,8.217119,6.254739,-2.180062,-5.302898,-7.600172,-9.285175,7.830709,2.560935,2.736594,-8.33849,4.759401,5.748015,-5.445854,-7.053399,-9.98573,-2.3991,-2.001647,0
1.25244,10.538303,-10.50849,-5.7309,-9.890344,-1.371195,-0.561775,-2.316659,6.383199,-3.1346,-4.45929,1.269536,-9.738996,8.790286,-10.615857,11.127321,4.818233,-4.994004,3
-3.025208,-6.468634,5.681649,-1.969604,-9.265741,0.661793,-5.873407,10.729768,-1.011876,6.495763,-6.058208,0.322323,0.702418,-6.073321,9.755002,7.692551,5.369429,9.490163,2
-0.069603,-5.426496,5.82312,0.258725,-7.877817,-0.29534,-7.48287,9.97523,-3.796366,5.360279,-7.466085,1.113578,-1.621203,-6.814825,9.330333,4.809236,7.17707,9.578588,2
0.473639,-1.513394,3.843861,-9.21657,-5.940724,-2.78793,2.624398,9.190286,-5.408658,-2.904086,2.17291,-9.486491,2.196389,-9.902379,-8.211297,5.971086,4.252678,6.616752,1
-3.144719,9.247443,6.782911,-1.039898,-10.810739,-8.05434,-12.106174,6.47386,3.0273,2.379954,-12.441963,9.536871,8.37394,-9.143165,-4.723036,-4.697297,-2.006985,2.932089,0
-0.378366,9.464174,6.156924,2.863826,-7.512296,-8.883716,-8.308892,7.491308,3.852613,3.859651,-10.182993,8.939198,4.8114,-2.859398,-4.084243,-8.757969,-2.307259,-3.194881,0
-5.518401,11.664372,6.902176,1.776318,-8.639299,-5.294313,-11.134567,5.314275,1.915081,7.197535,-8.307146,8.104207,3.284657,-5.670177,-5.860657,-6.47747,-0.302372,0.231275,0
-7.676044,7.225202,3.467369,2.404777,6.604295,-7.178906,-3.437063,-6.239243,9.839156,0.186275,-5.384004,-11.992297,-2.156705,-5.258526,2.936091,2.255409,9.967739,-3.336368,4
-11.081951,3.927063,4.001382,0.080617,7.761463,1.355949,4.784649,2.471664,-11.502313,-6.719587,-8.869788,2.0898,-1.584319,-1.408364,4.231802,-6.235205,-4.352473,5.427874,5
5.943814,7.761428,-5.949578,-4.16044,-9.015191,-5.055465,-1.808301,-0.32438,1.993533,-0.667499,-5.405982,-4.742451,-10.858067,4.041795,-10.856278,9.346295,5.753912,-4.536087,3
2.317437,9.885862,-6.864475,-8.203133,-6.08324,-6.138201,-2.286967,-4.988486,8.542687,-1.352321,-4.470812,2.199957,-2.984103,4.945141,-8.93741,10.989558,5.652333,-6.277901,3
-7.641506,-7.000567,3.923958,-1.690482,-6.529298,-1.714968,-8.484623,10.326594,-4.051919,0.560367,-1.981563,-1.820534,0.222241,-5.457105,10.876742,5.403598,12.8832,5.501573,2
-5.71276,-5.163819,3.061143,2.257153,-9.972533,1.717088,-8.939662,8.370157,-6.006595,4.590676,-2.693745,3.974604,2.273123,-7.119525,8.530684,6.150478,11.761599,8.671425,2
2.914891,8.679518,-11.156012,-5.428863,-6.01697,-2.261462,-0.980886,-5.157427,10.108769,-1.408718,-2.745139,1.054535,-5.497201,5.530824,-6.390772,10.354777,4.521353,-2.614733,3
-7.340697,2.658176,3.721317,3.926473,6.926232,-2.378643,-3.76313,-3.91004,-12.975011,-8.313579,-10.855143,0.419766,-3.045396,2.122765,8.525377,-4.7565,0.369053,5.565441,5
6.899352,8.678363,-10.138482,-6.954233,-10.544842,-4.379496,-0.84135,-0.420395,6.455623,-5.327921,-7.662776,1.899161,-6.44227,5.360767,-9.998906,6.319531,5.421338,-5.810377,3
0.243848,9.41642,2.709087,0.794135,-8.41059,-6.967201,-8.492544,11.114672,-1.810301,4.091827,-10.219445,11.291294,7.358489,-4.572493,-5.673328,-8.195892,-1.492624,2.092138,0
0.940863,-4.541588,6.070652,-9.419003,-1.654227,-3.525735,-0.064069,3.100058,-9.683514,3.24466,0.970923,-7.100249,0.838006,-4.616061,-9.556215,6.556755,10.60561,8.057148,1
-5.552653,4.692867,7.50986,5.089524,1.735498,-4.01157,-4.190255,-4.467323,6.741701,3.728514,-2.668034,-9.951183,-1.828399,-2.45296,2.635403,4.629177,7.90683,0.151622,4
1.943009,-6.219898,-0.581038,-8.336094,-7.720911,-4.364527,-2.983713,5.875612,-3.115557,-0.893827,3.578495,-7.568467,-2.290046,-7.693362,-9.450993,9.740626,10.452772,6.8296,1
-7.778179,6.95536,4.436944,5.683529,6.451401,-8.549598,-0.617504,-6.191858,8.856984,3.387312,-6.887809,-8.43706,-4.701791,-6.217491,3.601476,2.416027,9.503283,0.946037,4
-3.261749,-4.469293,2.594249,-0.224326,-3.59668,-0.082496,-13.582631,5.044532,-4.292589,2.632594,-4.80397,4.647997,1.498252,-5.324195,10.573729,4.373723,9.759734,6.254356,2
-4.242339,9.712311,11.211326,3.363502,-1.407707,-5.74257,-10.0981,8.019355,5.583577,7.820577,-10.738985,9.904564,3.790319,-4.103881,-3.256791,-6.252311,-5.249923,1.215391,0
-8.983124,5.160734,2.93884,3.214238,6.406647,-7.823832,-4.010173,-6.876518,6.07462,0.415359,-4.194058,-10.887517,-5.720728,-4.503214,2.66356,1.78962,9.366084,1.260194,4
3.630369,8.519449,-5.652111,-7.143541,-9.075919,-2.960519,-5.131439,-4.932546,4.035382,-3.820853,-8.451653,-2.305309,-4.422066,8.496353,-8.678443,10.164747,3.306845,-9.696953,3
-8.014145,0.152114,5.285163,0.878079,4.636853,0.685379,-0.031628,0.405153,-11.647147,-9.232186,-10.877429,2.238598,-6.101079,-0.859654,6.44578,-5.883177,-3.630275,2.690765,5
-4.964122,-2.965752,1.536026,-6.773596,-3.985427,-4.423457,0.192973,5.250107,-4.840269,-1.016121,1.36016,-7.957781,0.704574,-4.246764,-8.108344,12.943467,8.984516,6.71428,1
-6.938931,5.176719,6.996622,1.411564,5.572405,2.436737,-1.737457,-0.85777,-12.025704,-5.17279,-7.131455,2.735641,-5.883303,-0.015677,4.274729,-4.348988,-0.382443,4.365744,5
-10.971915,4.111637,4.206517,3.103782,6.334792,-5.479371,-2.980236,-6.86388,10.625102,0.900035,0.506553,-10.322682,-8.589606,-2.348566,2.110558,4.017824,8.607443,1.465573,4
-11.609547,6.832213,4.147276,3.921925,3.190579,-10.544582,-3.154457,-11.284907,8.946592,4.869383,-2.422039,-9.10165,-4.351352,-1.767331,4.735848,1.844017,10.370908,-3.204391,4
-4.188877,-6.74766,5.204407,0.027514,-4.896508,0.409881,-7.979762,7.440365,-6.791268,4.268859,-2.891072,-0.634982,2.892095,-6.780771,5.500122,5.788764,6.063815,1.590324,2
-3.609047,7.994158,5.214424,3.860601,-8.076186,-8.617645,-7.611407,7.258515,3.683297,2.349857,-13.147188,8.332189,5.116148,-5.910795,-7.637191,-4.849876,-4.491456,0.796078,0
-8.070666,2.36043,5.98186,2.35301,3.219641,1.477884,2.863796,0.241941,-12.409416,-10.630286,-10.916017,4.962388,-2.953584,-0.680897,8.345133,-6.992895,0.425421,5.011388,5
-7.667787,7.75534,5.109277,8.451438,7.063575,-8.718802,-5.504203,-7.968087,4.726661,3.795872,-1.756258,-6.44861,-6.181242,-8.360643,2.573166,4.686976,8.808662,0.0706,4
0.170028,-1.820253,1.97794,-7.620622,-3.570391,1.218696,-1.447758,6.948393,-6.35631,1.479766,-0.703099,-5.479346,2.885654,-7.147038,-9.202307,9.534087,13.318122,9.261076,1
-5.718879,-4.253341,-0.874558,-8.984915,-3.515406,-3.151965,2.177451,4.108948,-6.828903,0.609197,1.773977,-6.975684,3.431127,-3.813131,-11.930438,10.550245,7.349934,7.057152,1
7.10963,8.680941,-8.331539,-6.19701,-10.063532,-4.482526,-4.952982,-2.942646,5.96683,-0.499332,-6.509454,3.979052,-7.996754,8.047563,-9.380771,7.167677,5.022603,-7.014067,3
-0.281806,11.240806,4.881691,2.434582,-8.877221,-9.584182,-9.591537,7.148719,4.147555,6.006307,-9.218644,11.779275,4.76188,-3.598544,-7.944358,-3.852521,-3.941848,-3.501445,0
1.978515,8.763523,-8.860866,-9.567304,-11.013384,-1.357425,-4.215123,-5.656962,2.536311,-1.302002,-4.574635,-1.210037,-7.759334,10.214302,-7.927423,13.230292,2.85588,-6.311688,3
-4.713394,-4.433665,4.44986,-3.961062,-8.211447,-0.329595,-10.657451,8.293351,-3.152867,3.59501,-2.408725,1.537343,2.496705,-3.271166,7.860386,2.13295,10.155566,12.001437,2
-2.176916,6.714803,5.28857,-0.099489,-8.590593,-7.427365,-10.942987,6.372454,-0.364451,0.495111,-7.552396,6.8061,6.291491,-4.247436,-7.593389,-7.982242,-3.462679,2.730996,0
-4.921186,-9.250519,2.42598,-2.552601,-6.207275,-1.691667,-12.176838,9.168318,-3.930226,7.075599,1.197671,3.439839,2.276847,-6.343126,7.869904,9.95261,9.571018,10.800212,2
-0.941182,-7.107663,1.425808,-7.761126,-5.32794,-2.91253,-1.092468,7.492229,-6.015884,1.471956,-0.933459,-11.194076,-0.596672,-7.380984,-8.587774,12.313137,7.653307,7.866568,1
-0.041207,9.535747,-4.215808,-6.889692,-7.933272,-1.879685,-0.455553,-6.318738,9.913514,-1.314515,-4.799758,-1.385427,-10.39844,5.709111,-6.412421,7.09492,5.003436,-7.411129,3
-0.029968,-4.377318,4.366249,-8.065362,-0.528752,-1.851757,0.162264,4.318377,-5.499844,-0.813777,-1.232409,-9.4623,4.476532,-6.717758,-9.287258,8.362876,13.795807,7.384791,1
-1.562249,-6.960917,7.875185,-0.899288,-7.159781,2.362459,-6.090284,10.963588,-4.984871,4.777214,-1.640232,0.524494,-0.76251,-8.309088,10.145367,7.255795,7.87367,6.366006,2
0.827284,13.6679,-8.716315,-4.986903,-6.028388,-3.501384,-2.442445,-4.950108,7.508736,-2.797265,-6.592006,1.811197,-8.438528,6.146373,-6.849419,9.547186,4.770836,-3.337652,3
-5.433881,3.199261,4.485171,6.66287,4.441494,-3.043281,1.021152,0.399532,-10.246852,-7.720878,-7.996067,2.11619,-3.174612,2.447748,8.847194,-4.767072,-2.180438,5.72188,5
3.790305,10.181493,-11.600672,-6.369521,-8.70623,-5.424325,-3.417114,-1.74997,4.70519,-5.752405,-0.18366,2.01411,-8.651353,8.871863,-8.80463,10.142874,4.047953,-0.705275,3
-3.113775,13.664396,7.709771,2.96418,-6.722699,-5.803844,-7.184658,8.161176,0.51954,7.730473,-9.095894,13.426057,7.023148,-6.244524,-3.59522,-5.729536,-3.64831,-1.9056,0
-3.828562,10.316301,6.35385,3.371443,-5.37757,-5.950378,-6.491442,2.780295,3.729792,8.112367,-10.832101,7.930737,9.221491,-7.606696,-7.696949,-5.992013,-5.513058,2.245178,0
-3.261806,5.301014,7.637942,0.601005,-6.16451,-10.713293,-8.860961,7.524047,2.319504,10.189038,-10.850547,11.039525,7.695318,-7.110496,-4.752162,-6.660552,-2.164669,4.417054,0
-5.833405,-9.063174,3.368206,-1.265092,-7.543267,1.086082,-11.507854,7.652004,-6.6829,1.18592,-3.067088,0.562015,-0.150116,-7.488375,6.774238,7.606114,8.515287,4.662354,2
-4.214156,-6.107489,2.074417,-1.80637,-8.660752,-3.317778,-13.472766,6.401072,-6.283292,4.567385,-4.493506,1.676901,-2.314714,-5.635057,6.47104,4.520325,10.708945,7.229077,2
-4.425465,4.378455,9.252444,-1.148067,8.402069,-0.993194,1.127771,1.097016,-10.062573,-8.56205,-9.912396,1.884389,-4.356453,-1.432105,6.931606,-4.904558,-4.555345,6.267163,5
-3.213297,7.021908,5.339178,2.375237,-2.658942,-8.129732,-5.958108,8.028369,0.700256,5.759944,-8.456833,9.469884,7.181444,-6.947192,-8.015075,-4.813025,-4.363034,0.334963,0
-7.977645,7.463606,3.837263,4.833514,3.92746,-8.628032,-0.862716,-5.649865,7.108576,2.546801,-2.322874,-9.533016,-3.578356,-6.925577,5.140941,4.756082,8.683931,2.449958,4
-12.563374,4.034894,1.201157,-0.656661,1.96689,-11.498888,0.600241,-9.185869,7.224729,0.796278,-6.208516,-9.460142,-6.927031,-1.127075,2.35354,3.71852,7.350489,-3.616135,4
-8.694217,-9.289749,4.863864,-1.218733,-9.480714,-0.918226,-7.768662,12.067201,-2.64126,2.616389,-5.842781,-0.864144,3.421735,-6.584253,4.591631,1.573604,6.732874,2.086677,2
-3.496226,8.095731,8.696737,2.227255,-8.448998,-7.660143,-8.028545,7.998258,0.867773,0.905388,-9.689391,9.243007,5.356592,-3.193658,-5.214345,-6.062273,-4.636578,3.961186,0
-11.225556,6.602942,1.037821,-0.355946,6.281453,-0.876154,0.197415,-2.2455,-13.742224,-8.196081,-9.077188,3.66179,-2.637741,2.483557,9.51795,-2.280911,-3.051763,6.135338,5
-3.845081,7.890965,4.608503,1.43095,-9.862083,-7.679755,-9.037429,6.067327,3.395851,6.000268,-9.745084,9.85928,2.326741,-6.595423,-4.353857,-7.178783,-5.389678,5.050506,0
-7.442384,4.170238,6.4946,1.795828,4.067949,0.66386,1.904881,-0.850494,-11.544404,-10.807988,-10.696681,5.259225,-3.937425,1.753484,7.46154,-6.059788,0.971352,5.632017,5
-7.039687,4.528164,7.355176,2.133589,5.268494,-2.780189,1.142119,-1.482645,-9.760878,-6.545812,-7.122802,4.967573,-1.983484,0.020342,5.352861,-5.98711,-3.323252,6.18559,5
-5.220012,7.673165,3.803344,2.365364,-7.023387,-5.88965,-6.838382,8.013012,3.818462,3.622031,-2.996501,10.504558,8.01695,-2.237856,-6.187143,-7.622926,-1.302287,3.225415,0
-1.044213,9.591733,1.330104,0.053077,-7.125045,-6.693365,-11.098735,12.146876,5.055088,5.365688,-9.444236,8.973779,4.745016,-5.598257,-5.847996,-8.815431,-3.246802,0.184611,0
-0.879516,-6.952804,2.998493,-4.451412,-8.413598,-4.460283,-11.175209,7.262585,-3.526487,3.210613,-5.498092,2.786271,-1.230772,-10.302576,11.144758,4.594649,10.25737,6.355593,2
-4.272716,-8.414755,2.970631,-1.593018,-8.860932,1.617162,-10.18434,8.346437,-6.238771,1.061129,-3.993414,1.754371,3.007735,-4.872373,7.502699,5.613646,8.622175,9.351401,2
-2.721164,7.310998,5.096052,-1.195221,-4.747556,-8.793297,-8.530637,7.96648,4.347746,0.799125,-10.239229,10.497893,10.15122,-5.830873,-7.552192,-2.277932,-2.310034,3.242395,0
-0.37506,9.058916,-8.584257,-4.332937,-8.434088,-4.786549,-2.20683,-4.280275,8.14283,-1.220865,-5.795755,2.740442,-3.225473,6.076268,-12.345684,7.679766,5.917292,-3.819295,3
-2.299665,-5.474125,0.161509,-6.185291,-7.383277,-3.736136,0.703575,6.498447,-8.775678,-3.574436,-0.330153,-13.427154,2.334252,-7.508521,-9.464009,9.998498,11.059886,6.644496,1
-4.711771,10.478589,6.654488,2.01994,-8.608481,-3.701064,-10.339148,2.999458,2.939078,1.951902,-7.611093,8.635922,7.856279,-2.950217,-8.781218,-7.463784,-4.066497,3.570231,0
6.166759,6.978168,-6.759109,-7.467101,-9.12377,-6.094421,1.284949,-8.318518,7.539692,-1.19685,-2.837285,4.13571,-6.9854,7.320796,-7.879482,11.216807,6.953492,-8.670839,3
-10.040725,8.260681,2.98157,4.017664,3.932859,-10.623087,-5.291729,-7.065352,11.066676,2.291655,-3.626875,-8.149154,-1.787424,-4.574602,2.91355,1.793469,9.558794,-0.407398,4
-12.535645,5.501441,6.745376,5.428035,4.001109,-11.486377,-4.642997,-9.059591,4.923775,5.030555,-4.09706,-8.079124,1.286072,-4.202402,7.680389,2.716267,7.426342,0.854182,4
-9.850601,6.022156,4.431047,4.526227,7.185677,-8.129655,1.787864,-8.806528,3.724509,2.828288,-2.036504,-9.648719,-1.384286,-1.185622,1.068856,4.876596,3.403446,-0.50665,4
-9.512809,7.176326,7.172142,4.385476,4.273246,-0.545718,0.189778,-3.688911,-9.58728,-9.511407,-9.253837,3.498442,-3.559552,-1.830553,10.022565,-3.917882,-3.675647,5.258898,5
-2.794741,7.674916,5.38023,3.329863,-2.539117,-7.242058,-11.735163,6.315736,3.71642,2.616161,-12.552565,7.894562,5.582121,-7.918557,-5.928548,-6.489954,-2.335745,-0.396591,0
-4.942991,11.741039,3.429566,3.794007,-3.732159,-5.966734,-11.830645,5.487099,4.667789,3.823206,-9.429163,10.915846,8.041499,-5.195618,-6.780837,-6.957247,-2.199357,1.602268,0
2.723212,10.801538,-9.192283,-5.480944,-11.789785,-7.737374,-0.541936,-6.899105,5.243991,-2.471071,-3.599137,0.673471,-5.507631,2.772769,-8.47176,9.742092,6.794862,-7.581355,3
-3.793297,-7.004437,3.547877,-2.91503,-6.562565,-0.318429,-7.303999,9.595272,-6.787061,6.47738,-3.949233,-1.874993,-0.251466,-6.674253,11.290199,1.21358,5.743682,6.033595,2
0.260558,9.738956,-8.017678,-6.384137,-10.453785,-2.261802,-4.157984,-5.990713,10.704664,-1.503058,-6.398316,1.000933,-4.245526,5.791496,-6.888313,6.386765,3.494033,-4.99581,3
-9.290928,8.191487,5.652115,2.467579,8.010442,-10.432024,-2.624017,-10.068087,4.973443,0.587464,-5.035073,-10.149924,-3.421795,-3.155777,6.966536,5.158053,5.533807,1.41402,4
-11.737356,7.879952,2.746551,3.57686,3.911742,-10.509176,-1.943879,-8.133736,5.02583,2.764702,-1.92234,-12.443888,-5.356583,-4.902291,8.044522,3.601683,9.06302,3.987699,4
-7.351806,-4.997818,2.652952,-2.963311,-3.864913,-2.965527,-11.803858,6.429702,-5.301226,5.881691,-1.416428,2.876798,0.834294,-6.539141,9.897749,6.377299,9.144517,9.471807,2
-0.418571,-10.123818,3.772287,-1.036004,-6.476899,-0.715026,-10.682933,10.419543,-6.280335,-0.707453,-4.119457,2.793592,1.604668,-7.98978,10.357206,5.168401,8.755294,5.937061,2
-3.275291,6.152091,6.064501,-0.333837,-3.909316,-6.891695,-8.719979,3.36226,2.312025,4.001092,-12.186488,9.572734,5.853007,-6.186793,-6.311737,-7.274818,-3.422242,0.322018,0
6.766696,12.950292,-8.1329,-7.956173,-6.590033,-4.066816,-1.673402,-3.274992,9.131618,-2.530137,-2.884116,-0.339535,-8.994772,5.549942,-10.024454,11.446704,10.174716,-6.276031,3
0.030097,8.119284,-8.44909,-10.605369,-10.020837,-0.770739,-3.443752,-2.078956,8.796894,-5.539886,-5.408221,-2.437408,-7.28135,9.913805,-5.662801,9.766416,5.192824,-1.907279,3
-3.560009,-7.748269,2.129071,-0.483773,-6.901213,-0.797973,-9.965311,8.3633,-6.774542,3.572743,-1.770425,-2.147846,3.224894,-7.799821,9.279981,7.284387,8.237745,8.995481,2
0.546351,8.764027,-13.178054,-5.628941,-9.503009,-6.39007,-2.852617,-3.947712,3.528984,-0.844057,-3.992492,1.181824,-5.421589,6.484335,-10.44226,7.049448,5.088236,-7.235511,3
-11.899806,2.53708,5.03804,6.295142,8.458857,-8.140668,-4.203662,-9.070898,8.328354,-0.056095,-5.802225,-8.176778,-0.419882,-2.610652,3.700764,4.28294,8.08285,0.949052,4
-8.517312,4.320734,4.162683,5.3118,6.365503,-6.246399,-3.326857,-4.571574,5.44455,7.348888,0.294083,-7.805121,0.024291,-2.694673,8.501137,3.08978,3.158055,0.260989,4
3.687197,8.545123,-7.661345,-6.001192,-8.61874,-4.69923,0.891688,-2.542515,5.391258,-3.390683,-3.481933,0.142434,-8.184437,7.237117,-8.452978,9.576237,5.369934,-9.066706,3
2.90909,7.590211,-10.412083,-8.69655,-8.867087,-3.936174,-2.755507,-7.586635,7.392018,-3.902028,-2.943565,0.818095,-6.392127,1.906913,-6.067727,10.348857,3.082952,-5.582645,3
-5.229245,8.588566,2.716935,1.869744,-5.504099,-4.889504,-7.208866,6.712259,2.121484,4.97721,-13.103885,10.539366,3.734254,-1.672525,-7.172531,-6.70166,-5.454569,-0.764811,0
-2.108393,-7.483627,1.223738,-5.241893,-7.634727,0.722829,-7.728417,11.691954,-2.576942,4.483611,-4.841644,3.288237,-1.23177,-4.112905,13.161039,8.302374,8.011703,4.607516,2
-9.037661,-13.489736,3.653995,0.13564,-5.230834,0.279147,-7.434652,7.124777,-3.826179,-0.587074,-4.67659,2.755067,-0.190432,-6.748361,11.865192,6.210383,5.756587,9.978312,2
-4.378345,-12.107598,1.97481,-2.964337,-7.171192,-0.08022,-7.28598,7.94322,-6.908427,3.591979,-2.521667,-0.147498,2.465662,-7.071775,9.366184,5.550731,7.091662,6.953824,2
1.720443,5.918553,-10.580417,-8.508531,-10.133669,0.291663,-2.321156,-2.966356,5.637216,-5.251661,-2.260275,-2.419991,-8.345972,3.589671,-11.003551,12.29553,4.409706,-5.165101,3
-5.15399,-3.992218,3.79135,-2.752924,-5.796388,3.984799,-5.698363,6.346786,-7.354298,0.661393,-2.36727,-0.181895,-0.435947,-4.653106,7.632229,7.535105,6.782142,7.201406,2
-4.553466,-10.030913,2.795796,-0.594331,-4.393921,0.709219,-12.47125,8.546509,-4.008162,6.173934,-2.427117,-0.333796,1.137041,-7.426207,9.658366,11.097997,9.971657,3.378536,2
-2.782042,7.457669,3.75302,1.432629,-3.65389,-4.986873,-6.969018,8.063374,-0.212354,4.078469,-7.647333,6.881668,7.921959,-1.107999,-4.239867,-3.503852,-3.478478,2.430993,0
-1.945197,9.767063,5.18376,1.869333,-3.857061,-9.505431,-6.795412,8.968208,3.419098,6.39541,-9.773509,5.660249,6.504267,-7.735606,-7.827219,-8.816749,-4.869845,-0.698119,0
0.425554,7.421061,4.679906,3.480458,-5.312306,-5.995437,-6.33401,7.077585,1.288865,3.467724,-7.871564,10.128559,7.23142,-4.162749,-10.465605,-5.711772,-3.478017,3.832745,0
-6.46501,6.466625,7.575992,-1.111408,4.320957,4.232309,1.690877,-2.09631,-5.300933,-6.500973,-9.625126,-0.553713,-4.135629,1.74572,4.349456,-3.736482,-2.363559,4.709721,5
-12.310611,5.364498,4.76779,5.94908,4.61442,-9.963205,-3.986908,-8.238703,7.955878,1.970568,-0.692103,-7.772726,0.00921,-4.21353,4.76698,3.105625,7.296326,-0.974925,4
-0.392925,8.389131,4.859948,5.243265,-8.965177,-6.473614,-7.962317,8.363532,1.120731,8.33398,-12.178174,12.315968,9.078984,-1.95144,-9.539955,-8.069573,-0.931269,-3.25895,0
-8.440351,4.394333,5.414619,1.93207,5.940225,-0.676991,0.764171,-0.375179,-9.429227,-6.560942,-9.665119,1.656683,-2.201722,1.534205,6.003311,-4.147411,-3.028513,3.734298,5
-5.007617,9.091315,1.800745,2.273308,8.997335,2.367509,4.413671,-2.523233,-9.752524,-6.861291,-12.555094,1.427167,-5.364777,0.554907,6.235081,-4.948099,-1.728713,4.099303,5
-3.885215,8.402087,3.478608,3.775923,-7.070029,-9.475538,-10.285202,0.924994,1.033315,4.236742,-9.860582,13.358506,7.798665,-4.692314,-9.650039,-7.061194,-4.888481,-1.077034,0
-2.312445,-2.044958,0.954911,-8.905172,-6.540892,-0.387664,-1.324633,6.248174,-9.094096,-3.224996,0.04454,-5.824544,-0.031918,-7.841751,-8.673143,7.727396,10.269568,4.505791,1
