@relation dataset_classification

@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute feature_20 numeric
@attribute label numeric

@data
-3.168865,0.191566,1.579419,4.246905,-3.250239,1.948682,0.313201,-0.768051,-7.376626,8.980094,0.929961,1.800547,0.436733,-3.294221,-0.739964,-3.232672,0.256144,0.28285,0.020432,-5.248137,0
-0.656996,1.601655,-2.789477,6.989582,-1.992902,-0.76184,4.414098,0.307704,3.996265,4.406553,-0.877165,2.09507,1.957244,-2.078549,-4.031253,-0.727802,-1.661993,0.102355,1.634669,2.727058,3
3.821925,4.77393,0.872531,-7.509692,-2.755661,0.509941,0.591987,5.331906,7.944388,7.860323,-0.169388,1.473832,-0.073573,-4.048227,-0.917835,-1.436397,-2.564561,-0.62841,-0.571606,7.943527,0
1.078076,-0.519171,-4.319722,4.505906,-3.764261,1.529511,1.447455,-0.950598,-3.33215,1.008072,-1.163426,0.207419,1.775791,0.136342,-1.212232,-3.164958,-0.557063,-0.439269,-0.09709,-0.871541,0
-0.671605,0.600681,1.525566,-1.734451,-0.64953,0.810489,2.356233,0.509579,9.274058,10.103436,-2.250788,7.380651,-3.771665,4.090649,-0.539991,-2.436366,-7.939398,-0.804289,0.584515,8.801062,1
-0.479459,2.028139,1.932338,2.976525,0.188107,-1.918253,5.122187,-1.640419,10.364438,1.331371,-0.292399,3.566154,4.418736,0.879838,-2.991587,-0.575808,-3.272825,0.793942,-0.014669,2.965748,0
-1.536576,3.214645,-0.042422,-4.914724,-1.342386,0.539761,-1.49479,2.157395,-0.550675,9.83973,-1.193317,1.394097,0.682123,-1.723694,-1.145058,-5.061279,1.06166,-0.591045,0.902826,-0.346152,0
-0.729377,-1.895258,4.75833,1.045609,3.417935,-0.469115,-0.93747,-0.361339,-2.055049,-3.33501,0.049533,-2.561243,-2.864889,-0.406378,2.331164,1.104346,-1.991329,-0.157248,1.044073,-3.628123,4
-1.673767,2.830572,-4.256064,5.66602,1.683002,-0.277299,2.989605,-2.923629,3.652003,-0.862046,-0.269682,3.12163,0.205708,-1.364665,-1.73588,-0.40046,-2.406222,-1.06915,2.86856,3.496356,4
0.986273,3.157774,1.891565,-8.902875,1.978762,1.041964,-1.533553,2.347875,10.358625,-1.797726,-1.041803,-1.536949,3.29586,2.928618,0.791422,1.49406,-0.058192,-2.305991,-0.65382,4.494719,1
-6.049707,0.712761,-4.135516,12.581193,-0.93791,1.035382,-1.132124,1.874603,-0.677698,10.808016,0.039279,-2.647673,0.626492,-0.894866,-5.919755,2.749996,-0.290972,-2.439964,0.048457,1.279379,4
0.387759,3.004986,-3.580389,2.701064,2.637433,-1.213412,3.778941,-0.85952,4.884772,-2.491579,-0.182923,1.083064,-1.108568,-1.613763,-2.698893,-1.862233,-0.746689,-0.810663,-1.746363,3.32419,4
0.763429,-0.40117,-2.936584,-0.076216,0.466921,-2.30668,0.503709,-1.024849,-2.596892,-7.968374,-0.762876,-0.769829,2.489035,-1.584175,1.932291,1.554019,3.155279,-0.540655,-1.002107,-2.614282,2
-2.973192,3.942045,3.210401,0.825876,1.081575,-1.454047,2.964135,-0.222075,10.871778,9.759198,0.212858,4.897784,3.577898,-0.941207,-4.93214,-1.259797,-2.407758,1.203566,0.355234,3.884328,0
2.304519,1.636208,0.649632,0.847135,0.928003,0.215782,3.260974,2.414655,9.156773,-3.290264,-1.933822,-0.339673,1.793245,-2.620764,1.216525,2.325931,-5.19031,0.610745,1.021224,4.55892,4
0.260601,5.279804,-1.919292,-1.976224,-1.66712,-0.307011,-1.795363,-5.195188,-1.363712,0.459372,0.078862,2.82948,-0.089436,-0.654218,-1.077735,-0.147747,1.711862,0.752653,-0.023204,4.101293,3
2.171454,2.348969,-1.685289,8.565024,-5.255963,1.311052,7.579935,-1.5037,3.083827,1.379917,-1.453519,0.272863,3.095643,-0.78536,-6.968294,-2.514978,1.321426,-0.283367,1.545822,1.305861,3
-0.668433,2.4162,-0.422773,-9.390651,-0.887966,0.340161,-2.320654,3.087746,0.265472,5.845889,-0.748937,2.296031,-3.203324,0.311519,1.71944,-0.260784,2.441478,-0.373494,0.402477,3.808009,1
-2.279675,-0.944,-4.578985,8.71439,2.210062,-0.360441,0.164613,-2.795492,-6.046905,-7.917085,-0.493712,-3.05247,1.290615,-2.203238,0.303388,2.212333,2.106765,-0.283236,-1.176076,-4.88579,2
0.570083,-1.267961,-0.646532,1.761734,0.226424,-0.727558,0.045241,-1.199863,-1.634806,-2.985743,2.345839,-0.651525,1.554719,0.127539,1.647032,-1.79608,-2.193369,2.722226,0.228402,-2.601662,2
-0.870632,0.335739,1.688059,7.299646,0.92371,-0.676814,4.351816,-1.511504,0.803282,-5.905551,-0.4275,-3.659684,-0.294522,0.589206,-2.670444,2.238558,2.186506,0.557359,1.21826,-2.407778,2
1.618291,4.796742,-0.175406,-13.097078,3.955541,0.276358,-3.846299,-1.82155,8.30956,0.916169,1.439777,5.841306,-5.437457,2.233208,-1.699573,3.476579,2.815997,2.661046,0.687789,12.622641,3
1.012638,-0.040989,1.112136,4.424017,3.271929,0.503712,4.215353,2.050441,3.92414,-2.538209,0.546845,-2.009802,-3.202324,-2.920303,-3.109509,0.948593,-0.35029,1.60227,0.263603,0.871257,4
-4.252253,0.151884,1.053268,4.431106,-0.834214,-0.400607,0.186925,0.23069,-6.368444,9.67908,0.132321,1.704735,-0.878316,-4.079205,-2.071553,-2.653571,1.380567,0.068326,0.246161,-4.90306,0
0.937438,0.654323,-1.974019,-7.873238,1.47523,-1.342971,-1.168501,0.479959,3.15088,-3.160351,0.947012,3.160141,-0.004648,0.808939,2.615233,1.728204,1.599738,0.868471,0.035232,3.675596,1
-0.65847,4.52578,2.939941,-6.593616,0.014295,-0.045914,-1.966325,-2.779374,2.810433,5.272467,-0.340889,4.110123,0.589216,-0.153335,-1.442232,-1.133653,1.276398,-1.301704,0.222658,3.223991,3
-2.446464,-0.000995,2.019766,-1.427412,1.388772,-1.273944,-2.308407,-0.052845,4.923476,3.363815,-1.125073,0.865091,-0.402518,4.676194,2.553436,0.517892,-5.91634,-0.602293,-1.776204,3.072748,1
0.368088,-3.881461,-0.329344,4.31394,1.451788,-0.044489,1.29238,-1.159926,-6.091533,-10.135629,0.534631,-3.782892,2.901952,-1.147596,2.375209,-0.258341,1.887283,-0.528096,-1.334584,-9.125014,2
-2.14545,0.730323,0.021563,-0.578992,1.408791,-0.901852,-2.369631,-0.175956,-1.797775,3.004477,0.214069,1.243528,5.411738,-5.369556,-1.528142,0.718903,3.600612,0.007423,1.172966,-3.936427,3
-0.255811,3.176713,2.085577,1.560592,-3.326693,1.085165,-0.256137,-3.474834,-4.162109,2.499834,1.482963,3.08198,2.313695,-6.285835,-0.902701,3.019195,2.703633,0.572398,-1.889143,-0.394099,0
0.560909,-4.210218,-1.231327,-2.391835,1.59778,-1.921488,-5.649031,0.643508,-2.926676,-2.624027,-1.055449,0.693281,0.346025,-0.7973,4.83554,4.537357,-2.307168,-1.124655,-0.669634,0.298776,1
-5.21294,-0.129192,-1.161257,8.408511,1.768667,-0.177147,-2.236308,-0.700275,-7.104505,6.128317,1.157681,-1.769642,4.065637,-5.986776,-2.513344,-2.326164,0.911795,-0.230688,0.202385,-8.455155,3
-1.247273,2.420531,-4.866845,13.039975,-4.080289,0.940311,0.202129,-6.086603,-7.598719,5.634714,0.399545,0.320779,0.630192,-2.034789,-4.145897,-5.274167,-3.611478,0.794496,0.459084,-1.101809,3
3.203187,-0.861506,-2.521824,-1.206445,1.716553,-0.565248,4.527825,0.689316,5.096218,-5.098601,0.311207,4.236737,-1.733715,-1.868825,0.734408,0.116123,-1.772009,-1.276759,0.19831,4.080689,4
-0.421543,5.1916,1.251891,1.311511,0.702264,-0.080148,4.283349,-1.414237,10.925372,4.022474,-2.20444,3.470082,4.066456,-1.579599,-4.57093,-2.09088,-2.464644,-0.5453,-1.548869,4.412025,0
1.293486,0.030902,-0.96634,0.33457,-3.198584,0.632529,-0.332761,4.708012,4.038357,4.387771,0.368122,-3.291642,2.84943,1.268898,0.398794,-1.263046,-4.228415,-0.616321,-0.177055,2.052664,3
-1.995522,-3.886791,-3.882803,2.983104,2.01128,0.69124,-0.47421,-3.19756,-9.488381,-5.518547,1.026342,2.924858,-1.92131,-1.455862,3.227863,0.462598,2.190873,0.258785,1.928604,-5.258823,2
-1.289685,2.17514,-2.061141,-4.138427,3.696513,0.711303,-4.520873,-0.913453,1.121632,4.983766,1.368962,2.574406,0.745149,-2.044842,-1.102921,-3.002197,-0.947381,1.058446,-0.601766,1.624828,3
0.097819,-2.806498,-0.82339,1.306441,0.989865,-0.188117,0.632316,-0.825564,1.234454,-3.176206,-1.278966,1.703316,0.290381,1.762219,0.601571,2.180006,-0.582837,-0.325309,0.386343,0.57408,1
-3.251111,-1.805135,-2.07885,5.259687,3.101318,-0.733009,-1.694065,1.103557,-1.879376,1.495694,0.26268,-0.169356,1.820721,-4.551761,-1.410693,3.61171,1.408857,1.075847,1.290896,-2.470016,3
2.15247,-1.764141,-0.417114,2.411135,1.126562,0.057987,0.03533,2.812489,-0.536061,-2.875504,-1.400886,-3.590454,0.787535,-3.42158,2.456324,-1.501145,-4.706805,0.677748,0.6729,-2.479554,4
3.747539,-1.073159,-2.798468,-3.518385,-3.475904,1.019607,-2.660105,-1.155134,-4.885155,-1.287716,-0.269203,2.219125,1.334845,-1.835778,2.181104,-0.136152,0.440445,1.023275,0.022915,0.922132,2
-2.319573,-0.705004,-0.526673,2.989896,0.75033,-0.125425,0.186216,-1.599475,-5.944847,-4.03921,0.182774,-1.361915,0.168406,-0.997623,2.351347,0.285141,1.72899,0.341496,-0.44016,-5.490204,2
-0.98052,1.515657,5.063033,2.467465,0.962078,0.371907,0.880115,-1.046371,2.974647,6.496327,1.21497,1.320076,-1.472223,-1.238847,-2.104619,-2.260069,-4.672171,0.1061,-0.048449,0.76454,0
1.702663,0.159248,-1.240864,-7.791494,2.040367,-0.447074,-2.31275,2.062974,4.61643,-1.537093,0.389078,0.80354,2.718567,-0.029019,0.193321,0.915771,2.182401,-1.409316,1.183158,2.293264,1
-1.099156,-4.573302,-4.335358,11.065485,0.465046,0.902417,0.361257,-5.328665,-12.28109,-11.595641,-0.233435,-2.46124,0.612354,-1.002192,2.361003,1.747907,1.735386,-2.22247,0.76085,-8.487841,2
0.270399,-0.058733,0.385738,-1.362084,-0.123417,-0.054939,-1.166889,1.619269,5.024654,1.890567,0.215727,0.950353,-1.672285,1.857672,1.304626,3.571664,-3.701922,-1.292765,0.09418,6.114387,1
-4.076164,0.263107,-0.796319,7.367328,1.311883,-1.251591,2.97384,1.582365,2.757023,-3.709901,1.166812,-2.382984,1.712287,-0.861719,2.808291,4.741175,-2.551405,0.389391,-0.59222,-1.145156,3
-2.036297,0.363914,-1.83749,-2.129502,-0.001779,0.029219,-5.055478,-3.584285,-10.501342,-3.414058,-1.043042,-1.679656,0.103339,0.608745,3.333939,-0.686471,4.002769,0.289651,0.260946,-5.42498,3
-1.177263,4.818528,-1.431115,-0.600467,2.195956,-0.888326,0.804982,-0.479343,1.733947,2.214574,1.063999,0.792891,1.797462,-4.744761,-1.65912,-3.959546,0.239932,-0.497064,-0.426507,-0.554925,4
1.866216,2.595982,-3.380122,-3.424618,-2.507708,1.678194,2.73523,5.429269,6.966893,6.542041,0.6346,1.894099,0.880457,-1.808501,-1.856509,-2.323551,-0.959597,0.800445,0.885113,5.92942,0
-2.809695,-1.111953,1.378056,1.975915,0.309311,0.194002,1.309677,-0.460457,-3.734135,-1.832704,0.955819,0.084856,2.889405,-2.063518,1.26406,1.117858,3.284132,-0.495744,-1.030384,-6.463277,2
-4.396165,4.017254,1.591129,4.606247,-1.464307,0.785403,-4.051379,-3.540599,-6.253019,12.052577,-0.054432,0.097064,-0.082714,-2.72753,-4.394703,-2.541175,0.708451,1.371218,-0.174004,-1.907683,3
-1.217297,-1.871481,-3.535131,2.489794,5.04399,-0.536351,-0.429773,1.830999,2.634403,0.685775,0.136874,1.414276,-0.033716,-3.129537,-1.702719,0.56543,-1.121131,-1.216746,-2.782133,0.733558,3
1.339748,0.269721,-1.857241,-6.9162,2.383943,0.383953,-4.08905,1.524234,3.784121,-3.91958,-0.032059,-0.885809,3.111015,0.3263,2.08701,2.631896,0.844519,-0.895261,-0.073678,2.414577,1
0.964702,1.364634,1.847464,-6.167008,2.634817,-0.06967,-1.401043,3.932062,10.307636,0.688026,0.041563,-1.424768,1.436088,1.660863,0.324586,1.728166,-2.472777,-0.438334,0.275591,5.030464,1
-2.655811,1.834917,-0.179107,4.469681,0.120802,1.083703,2.102023,0.30663,2.517631,5.702096,-0.053488,0.983577,1.311306,-1.539372,-2.853812,-1.642959,-1.294764,-2.874192,-1.40756,0.002998,0
-1.433237,-1.965913,-4.010938,0.328425,1.576657,2.122397,-1.007578,-1.626406,-5.587102,-8.697337,0.345368,0.48074,0.600346,-0.751673,4.983597,3.120299,2.300145,1.72189,-0.399051,-3.286131,2
1.162428,-2.319431,1.791107,0.948562,-2.513013,-1.48976,-1.197127,-2.767612,-10.705396,0.923475,1.170772,1.398226,1.261848,-3.617083,4.222448,-6.330496,-3.383744,0.30119,0.238335,-8.311521,2
5.683817,1.395077,5.234173,-13.971647,-4.748215,0.825859,-0.91187,-2.297897,2.863902,-3.565687,-0.619705,2.95245,1.831049,5.194977,4.001412,-1.187744,0.603135,-0.402259,-1.474711,3.13177,1
0.605354,4.173291,-5.58327,3.046229,-4.654228,1.833895,2.064954,-2.396449,-5.222998,0.661749,1.429172,1.685114,-0.721861,-2.970413,0.438178,-2.978908,0.236218,1.14788,-0.503682,1.470988,0
1.114433,-3.665442,3.101027,1.181133,6.595135,0.096076,-1.198795,0.209402,2.733937,-7.37698,0.311943,-1.815102,-1.396092,-1.447484,2.577612,2.837837,-4.711003,0.366873,0.877555,-1.277988,4
-1.915038,-1.915407,-0.020093,9.065334,2.507238,-1.241987,6.361641,0.05253,2.863559,-5.078306,0.086544,0.505766,2.563728,-3.277694,-0.984874,2.354206,-0.516821,0.557086,0.983573,-3.618096,2
-1.357112,4.187037,-3.052014,1.367592,1.977627,-1.722011,2.920029,0.225208,3.228094,5.215727,1.228198,2.57902,-3.605684,-2.201576,-3.537614,-4.428143,-0.89259,1.61192,2.923971,3.728015,4
-1.1245,2.189896,-4.369745,-0.528918,-1.545041,0.137561,-1.360413,-1.787786,3.665171,6.125036,0.355734,4.25568,1.187636,2.91723,-2.416766,-1.097517,-1.26468,0.388617,1.657967,6.2503,2
-4.229748,2.061444,-4.189082,4.705762,1.096065,0.205742,1.5725,0.136333,0.758055,7.514584,-0.670966,3.298054,-2.727072,-1.067367,-2.891627,-1.704511,-0.723698,-0.84863,0.873728,2.710696,4
-4.084131,2.139313,-4.973828,11.295412,2.629769,0.488598,1.46139,-2.890088,6.519757,-0.620132,-0.767763,-0.990831,4.228036,1.570179,-4.916882,2.255432,-2.095149,1.446999,-0.708968,2.834555,4
0.142824,-0.27984,-1.385658,2.990906,-3.418907,-0.242758,1.216207,2.385453,2.089688,7.475361,-0.737701,0.392591,2.457099,0.095041,-2.588204,-2.454761,-2.287075,-0.619688,1.30337,1.177296,0
2.821148,-1.331391,-1.361424,3.224644,-1.21061,-0.059095,-0.74317,2.053997,-2.500579,1.390202,-0.179468,-1.18511,-1.325077,-4.550098,1.476176,-0.99544,-5.339734,0.043505,-0.63374,0.663122,2
-0.524866,-4.462354,-0.582844,0.228234,-1.227276,-0.748205,1.545245,0.127563,-5.305377,-0.681424,1.41847,2.635455,3.47973,-0.870501,2.386401,-3.027486,1.210644,0.384428,-0.444589,-7.433192,2
3.761197,-1.175604,-1.277482,-1.444289,1.338927,-0.542472,4.109705,0.091082,1.156192,-11.377392,0.085429,-0.635052,-1.073772,0.146421,5.535563,-2.823003,-3.985409,-0.516198,0.15964,-1.301793,4
-0.906853,0.366701,-5.243019,3.699348,2.75459,-0.986555,-0.330747,-1.890028,-2.630382,-5.247338,0.07975,0.121493,0.842824,-3.202153,0.9047,0.334161,0.159298,-2.630216,0.63238,-1.275929,3
0.526283,0.696679,0.293336,-4.85697,0.950671,0.957787,-0.053862,0.414639,-2.505321,-4.571175,0.742361,-0.721633,2.847487,-2.601879,3.383609,-2.341513,2.213641,-2.195329,0.019239,-5.141401,2
4.333725,1.010543,1.109096,-11.660181,-1.822503,-2.325786,0.315854,1.447221,8.76816,-1.618643,0.809777,2.379178,-0.551055,6.487944,1.892374,-0.465857,-0.988756,0.46097,-0.392147,7.645642,1
3.482517,-2.947733,-3.82263,-3.730996,1.276793,-0.153848,-2.147135,3.890491,6.218676,-2.018802,-3.152814,0.681702,1.905192,0.303589,1.579612,2.462447,-3.437369,-0.781467,1.201819,5.427922,1
1.553091,0.51806,-0.188544,-1.280485,-0.407098,0.552515,0.078716,-1.315959,3.542354,1.652776,-1.333884,5.410512,-1.945539,-1.205781,0.602617,2.556973,-3.417048,0.560322,-0.256331,6.756663,1
-1.719562,2.370103,-0.49937,1.529111,2.023858,-0.264129,0.585312,0.517089,3.745674,-4.968881,1.423488,-2.422744,0.310236,-0.162565,3.09488,3.507704,-2.382956,-0.074757,-1.166592,1.718257,3
-1.516246,-0.744192,-4.59162,5.203835,2.006393,0.48275,-0.341507,-1.774146,-3.622605,-3.84884,-1.338713,-0.269134,2.620394,-3.27307,-1.362216,1.414779,2.985311,-1.606995,0.034707,-3.106305,3
3.093306,1.598468,1.619668,-5.974433,-3.264685,-1.453031,2.543772,2.009782,2.603144,3.202584,-0.860893,4.338133,-3.662061,-1.413993,1.366221,0.039639,-0.83751,0.503133,-0.552539,5.650953,1
0.055689,0.430413,1.214556,-5.161217,0.4324,1.637022,-4.863137,2.417373,2.689804,2.835334,0.79814,-0.442301,0.249089,0.027757,2.991938,3.192659,-2.925991,-1.152335,-2.191456,3.800637,1
1.499662,0.249508,0.039601,-6.834018,-2.726595,1.311983,-0.846161,2.56555,-0.13807,1.67185,0.567709,1.235073,-4.026375,2.401695,4.150994,0.223092,-1.259233,1.297592,-0.38575,4.085923,1
-4.021085,0.766576,0.724184,7.560675,-0.253415,2.385821,1.441365,-2.683571,-5.662179,-2.921639,-0.483848,-2.16827,3.654348,-2.791895,1.626657,0.50209,0.815766,0.503228,-0.407365,-7.727324,2
1.743117,-1.259344,0.626147,3.170682,1.927086,-0.532551,2.156115,1.35472,2.380225,-1.937731,1.308249,-2.131166,2.998743,-3.007864,-2.454444,-2.081637,-0.907694,0.468074,0.362984,-3.112501,0
-0.617017,-0.836613,-0.498287,5.531295,-0.037223,-0.59386,0.791468,1.332584,-3.449187,1.669785,1.43967,-1.872674,3.988429,-5.889786,-0.457578,-2.591099,-1.275446,1.898175,-0.630184,-6.18461,0
-0.574518,-1.360857,-5.053802,2.44118,2.707371,1.646853,-1.991135,-2.0642,-2.51358,-4.268484,-0.259534,0.348705,-2.463798,1.09376,1.344348,0.693542,-1.367492,-0.841301,0.409453,1.314822,3
-3.601305,-0.706824,-1.820915,7.379699,2.396004,-0.062915,2.733073,-1.584027,-2.463716,-3.901867,1.148583,-0.162094,1.537336,-2.319362,0.485664,0.712226,0.596617,0.498871,0.784435,-5.004782,2
-0.500893,-2.965817,1.82639,-2.32292,3.016626,-0.47251,-5.178844,4.814996,1.431377,-2.249621,0.521872,-5.58862,1.316526,0.11171,3.749559,5.112362,-1.929448,-0.320145,-1.262618,-1.134193,1
0.658583,-1.527744,-2.410481,-5.728007,1.917818,0.207466,0.805837,0.09433,6.775061,-2.037372,-0.626872,4.488454,0.787431,5.002937,1.274196,-1.074478,-1.261628,0.678553,-0.789925,3.892257,1
-1.849492,4.79483,-5.259615,3.290507,-0.75219,0.955115,0.35526,-1.470491,4.014546,3.842625,-0.562857,1.532348,3.771922,-1.105834,-2.523348,-1.721694,-1.718349,-0.778646,0.613401,3.901025,0
0.974135,-2.500258,0.228777,-1.400955,-4.053554,-0.540559,0.99686,1.212137,-5.423666,1.80693,0.182869,1.890943,1.793895,-1.53004,2.649523,-2.235879,0.679824,-1.427173,0.460914,-4.316891,2
-1.830787,1.18334,0.875344,-4.003152,2.031673,0.604203,-3.359463,0.269649,-0.143986,4.508861,-0.834151,1.957336,2.494333,-3.541338,-2.255513,1.541372,4.509871,-1.258451,0.16981,-0.789735,3
1.312238,-0.012755,0.846352,-4.739467,0.127658,0.331045,-1.893306,-0.774096,3.005214,1.320317,1.230776,4.071874,0.908162,-0.223852,1.708629,0.985932,-2.469597,0.095983,0.732817,3.60713,1
3.127776,4.820056,0.483974,5.16058,-2.651722,1.341523,4.565741,-4.058323,3.404133,-3.293918,0.848489,0.221255,1.792042,-2.771979,-2.151184,-1.30606,-3.107135,0.335493,-1.098359,3.004482,0
1.961279,-2.520035,3.92952,2.573473,0.570773,1.527233,1.846524,-2.261365,-1.96443,-4.762352,-1.868369,-1.897932,-0.752981,1.620325,0.999944,-3.182526,-3.004612,0.18174,-2.534523,-4.596057,4
-4.069308,-1.120722,-3.05479,7.775963,-0.977817,1.871023,1.865886,2.416252,0.18872,3.819887,-0.257316,0.839869,3.23977,-3.08635,-0.632168,3.716998,-0.089516,-0.286694,1.586625,-1.054112,3
5.436044,-0.429101,1.146389,-15.682479,-0.15235,-0.553264,-0.732966,2.800494,12.397021,-0.613178,0.102628,3.344816,0.555994,8.074372,0.774961,-1.63717,-0.847247,-1.014272,0.188559,8.678827,1
2.519579,-1.455875,-0.908463,1.584661,-0.572744,0.211088,2.621162,3.691369,1.682481,3.187702,-0.736741,0.449762,-1.300187,-3.188693,-1.660967,-2.343089,-2.327473,-0.664678,0.01169,1.078554,4
-0.677147,1.820888,-3.711379,4.528775,-4.614495,-0.158905,3.940739,3.504615,1.922004,8.661637,1.065146,2.871736,2.867533,-5.018263,-2.969282,-0.489758,-0.062544,0.716879,1.700848,2.381897,3
-4.75705,3.236006,-1.2616,8.152825,0.601097,0.41,2.602593,0.404942,12.309584,5.825216,-1.472433,-0.179633,8.589691,1.350441,-5.639784,1.950502,-2.586296,-0.235011,-0.039772,3.076903,3
-3.239956,1.629879,-2.109222,6.368222,0.31682,-0.072816,1.026547,2.035386,3.565939,9.69089,-0.588791,1.421445,-0.129571,-2.424809,-2.695049,-1.355388,-4.801332,0.013423,-0.27843,2.879601,4
0.455608,2.991537,-2.526359,1.18965,-0.020936,-0.554978,0.205197,0.305243,6.515838,2.998858,0.8326,-0.637942,3.920555,0.352984,-3.344218,-2.549756,-2.375104,-1.581438,0.41782,3.381202,0
-0.047354,-0.587049,1.396067,-4.94418,0.10892,-1.657016,-1.638191,2.516728,3.014143,5.894228,-1.819161,2.739227,-0.449494,0.208134,1.120743,-0.528555,-2.35889,-1.338745,1.010213,2.550803,1
1.299292,-1.200233,-2.004076,0.47537,0.802031,0.241569,-2.519936,-2.149657,-3.52333,0.643712,-0.637587,2.074873,1.570679,-2.721846,1.683503,-4.234861,-4.348027,-0.368236,0.357128,-1.951757,2
-1.970472,-0.380625,-4.703339,6.276066,0.818266,-1.714142,2.369538,-2.718045,-2.888828,-4.585304,0.458081,-0.380003,1.629931,0.959734,0.667844,-3.123358,-0.754353,-0.606191,1.438601,-3.871581,3
0.978541,-1.762157,0.725943,-0.155945,4.14269,0.305074,0.608546,1.539007,-1.330078,-7.854058,-2.527526,-2.519025,-3.258189,-2.365906,5.025608,0.283294,-3.181347,1.17807,1.426438,-2.614337,4
-1.227486,2.00072,-1.441109,2.421879,-1.146362,-1.171656,4.412417,1.556505,2.043901,4.486979,0.787744,1.69654,0.921274,-2.005075,-1.288115,-4.411206,-1.318919,0.160294,-0.121836,-0.628298,0
1.675625,-3.006329,-2.392485,1.636986,0.134659,-1.228614,-0.781348,-1.444552,-5.044895,-1.502688,-0.588648,1.883822,2.01757,-3.054179,1.487821,-3.407845,-2.051183,-0.117598,0.612829,-3.999302,2
-4.315656,2.735449,-0.475588,-0.415008,-0.821682,-0.304393,-1.396732,2.368755,0.461615,14.058822,-0.333735,3.505297,-3.325437,-1.553741,-2.333374,-0.464642,-0.191272,0.447355,-0.082446,3.959371,4
2.064165,0.233597,-1.009921,-4.501357,-4.775438,-1.354338,-1.688083,-1.666952,-5.266861,-0.2946,0.421155,1.995917,1.523605,0.449381,3.769444,-1.838299,0.196853,1.435876,1.339004,-0.719403,2
4.300407,-1.65941,2.179468,-8.998321,-0.218373,-0.546343,-0.392686,1.960459,3.112005,-3.435478,-0.193671,0.849216,-2.028519,2.714507,2.739651,0.310707,-0.279457,1.136609,0.540243,2.991759,1
-2.207739,-5.709359,1.521863,2.548002,2.62397,1.547525,-3.487602,-0.207508,-4.924474,-5.357126,-0.603882,-1.617401,-1.020958,1.24568,5.928358,5.278842,-2.625477,0.382506,0.127434,-4.121653,1
-4.719078,6.084119,-0.641079,-8.958871,-5.060045,-0.035474,-3.5814,-0.156571,-5.814464,12.664732,0.890805,3.639887,-2.928781,2.369818,2.977795,-4.259968,2.750229,-1.380147,0.707261,1.584057,1
7.383536,-2.094124,-0.92248,-3.241611,0.439377,-0.841776,-0.818588,0.405874,-0.004654,-9.437987,0.490004,-1.95859,2.297469,-3.356383,2.599241,-0.998338,-2.536683,-0.557509,1.841926,-0.430943,2
-0.392933,-0.068409,0.898995,-3.304127,-1.161898,-0.229374,4.103086,3.407215,0.842815,3.094974,-1.113873,2.540064,2.235085,-2.836005,-0.14673,-2.952912,3.17984,0.913901,0.825284,-3.483311,0
